WAVES/D,MP846n8_400C_EQE,MP846n8_350C_EQE,MP846n8_300C_EQE,MP846n8_250C_EQE,MP846n8_200C_EQE,MP846n8_150C_EQE,MP846n8_100C_EQE,MP846n8_25C_EQE
330,0.0243901357536378,0.0233376110772553,0.0196035485227793,0.0,0.000608806960012,0.0,0.0,0.0041208484497457
340,0.0103336708064545,0.0089915202394356,0.0002082854016595,0.0007499652116178,0.0020171738503892,6.823754241390955e-05,0.0006131043682106,0.0008565209939128
350,0.0084914016260541,0.0006440555231439,0.0013663228202156,0.0005934661526513,0.0002220773030535,0.0004455116109114,0.0003749978796318,0.0011484926139175
360,0.0041799876220379,0.0019258775484333,0.0002959300600313,0.0002892877085912,0.000587550396906,0.0006657729688183,0.0007608859004332,0.0006554381410668
370,0.0020093495554416,0.0019295871075293,0.0001546927814754,0.0,0.0001525672705753,0.0005354341351287,7.665874540252628e-05,0.0003759790065608
380,0.0013882061237286,0.0020349206331596,0.0004569866884559,0.0002610125126885,0.0003271941429368,6.397513074715094e-05,0.0004476594713633,0.0008376638891339
390,0.0002144970607618,0.0003572627851001,0.0001145207995548,0.000510857052103,5.807544207225806e-05,0.0005127341274806,0.0005716656872495,0.0010686501889341
400,0.0008964106649897,0.0004933157004215,0.0004806000704015,7.898018070473504e-05,0.0,7.927404288684295e-05,0.0005496004955422,0.0013518301065307
410,0.0030871145137474,0.0048884876359717,0.0006363876616418,0.0001393968385231,0.000640149930418,0.0009374495970666,0.0011295335913594,0.0025457855671333
420,0.0043092392907593,0.0005648898847159,0.0004538414508595,0.0007008971598352,0.0007055854559199,0.0012177746984739,0.0017197835691891,0.0033722981999551
430,0.0011295755088819,0.0006965128012074,0.0007248188302268,0.000617522587819,0.0013694241469247,0.0016254991706753,0.0020822685372386,0.0034867747840363
440,0.0017173401503292,0.0030768822851889,0.001290944450692,0.0013007054380204,0.001395756813127,0.0017793757802933,0.0028258400393174,0.0054516318989753
450,0.0011973727159682,0.0034026619846225,0.0014129705449315,0.0015904574859387,0.002108838516682,0.0029164796944158,0.0041320424385861,0.0070409555646563
460,0.0045002539121285,0.0032927361978924,0.0023264607046294,0.0025736893649179,0.0029596400380796,0.0042398399678114,0.0057240225004353,0.0093817796216158
470,0.0042782259158262,0.0028157134908563,0.0032346206821023,0.0038283907905741,0.0048756307599864,0.0061711834847323,0.0080285218209105,0.0126123716377396
480,0.0062968510224017,0.0030243525484285,0.0049826007611349,0.005798371928191,0.0071347263645433,0.0090215903940526,0.011463787602655,0.0166251513430626
490,0.0066786644861514,0.0078675106710285,0.0075744983630452,0.0087713690918385,0.0103555564353483,0.0124525658148483,0.0155289440861121,0.0212945653220407
500,0.0096936262086716,0.0101287449418708,0.0109925644093057,0.0126521599924977,0.0144944389233376,0.0172332956072089,0.0206939560907681,0.0273915199569481
510,0.0126306955658059,0.0139259737994384,0.0151588368987459,0.0171693125397892,0.0197577370326141,0.0229735183759367,0.0268074920877301,0.0343347973256213
520,0.0166170787809795,0.0187224461308127,0.0205299189814835,0.0227556510793427,0.0258845352316284,0.0296503927019557,0.0337741252193737,0.0423740591277383
530,0.0237276702891745,0.0231275396732482,0.0269284515770459,0.0297078658360083,0.0334079353021032,0.0374060282287162,0.0425851794242734,0.0521544346435275
540,0.0283362103361635,0.0304829030736679,0.0343723809922304,0.0375962201573991,0.0415817138778839,0.0459669071807356,0.0517896576025435,0.0622280028065701
550,0.0365027253420705,0.0395639383740291,0.0419809043877572,0.0452327665413003,0.0499959412041863,0.0541087721040769,0.0607919114250288,0.0710396981391702
560,0.042572055289313,0.0462024191273728,0.0497157505473315,0.0535443748212639,0.0585933866712619,0.0637378059115015,0.0711529332495116,0.081766757909979
570,0.0534961833124591,0.056126356216009,0.0602718614819689,0.0648766612804156,0.0703025420086214,0.0757991484799456,0.0824622048770635,0.0942149348484257
580,0.0627873407799891,0.0669505370493388,0.0717902571307513,0.076510722679345,0.081726335244384,0.0868671120241609,0.094471676681722,0.1063962897033517
590,0.073831903983578,0.0801201756611242,0.0842890663479875,0.089287801047895,0.0941966681989645,0.100788780958445,0.1086419403548792,0.1219573095592704
600,0.0865947386567735,0.0911467076323435,0.0950549252807396,0.0998692381848662,0.1055924385837416,0.1123226110332974,0.1224007608234186,0.1379200687887791
610,0.0966429340309265,0.1031814415719303,0.1083763045264217,0.1140453265150679,0.1213355945205901,0.1302982886933499,0.1415961920628122,0.1627379591086928
620,0.1129426097087721,0.1189652518919526,0.1217577808516501,0.1297126979767499,0.1397734867232777,0.1498736085575882,0.1663719654896263,0.1981634533002912
630,0.1244375423389301,0.1331527348379636,0.1402836190311195,0.1501924320557965,0.1632345857902733,0.1805332384641851,0.2019615601105978,0.2532527342670199
640,0.1431467606819653,0.1543190899010998,0.16286960758098,0.1759948221885297,0.1955847158432791,0.2191084310045861,0.2568817918546272,0.3240865386932455
650,0.162907456769586,0.1766437727132897,0.1883282811747798,0.209007382529289,0.2374192580846504,0.2736727865270462,0.3267785746604722,0.4106208645105587
660,0.1837722225580102,0.1999519563578611,0.2223625572805531,0.2520236969910946,0.2956857564506911,0.343310797486635,0.4042166882828573,0.5487005767593025
670,0.2121796727768971,0.236593425520096,0.267037793390494,0.3088404780183996,0.3620082246444377,0.4238398887663806,0.516112981119064,0.7468878769580287
680,0.2447306959580003,0.2801508441466925,0.3221652074552664,0.3731537115700876,0.4410150699104595,0.5330916914532926,0.6887439868683671,0.8170870964048493
690,0.2900204466106727,0.3371823268650584,0.3914218886416387,0.4565586687881641,0.5606748920322533,0.7125155768033857,0.8063417512516671,0.8424436506712089
700,0.3463148307540674,0.4053033425028345,0.471791858256614,0.5735613579728871,0.7270635313174613,0.8141094214627705,0.839779491920897,0.8501564008550478
710,0.4125208910994214,0.4823665756322703,0.587278476649237,0.7309953013967762,0.8192625455092334,0.8398944412938499,0.8519783081676573,0.8556955449568322
720,0.487828706312056,0.59713245680704,0.7354999807556145,0.8187699671993097,0.843101136381212,0.8444420354180047,0.852739199916656,0.858822568673345
730,0.5854144552348377,0.7269808248564386,0.8108280150256382,0.8364460214255952,0.845608142630885,0.8451102377002709,0.8509172439726007,0.8564388873417249
740,0.7165223385667269,0.8095924691133041,0.8373649289661594,0.8449724879333896,0.845502304134875,0.8481370389844234,0.852753424596757,0.8572384972995757
750,0.8009104303646803,0.8430718641747621,0.8518076358726232,0.8534434934435967,0.8536134245984706,0.854777661796838,0.8572249833488208,0.8594604183082557
760,0.836674665310304,0.8575134029783079,0.8582992420448106,0.8568433178698461,0.8564422941309109,0.8566463956965219,0.8599221013562695,0.8606335119349109
770,0.8538351129080436,0.865045663766796,0.8609891353524093,0.859691721559942,0.8592272391757616,0.8571013031890593,0.8630718327729794,0.8616029442327914
780,0.8506193153824182,0.8602454645206378,0.8520812697732766,0.8510192382227157,0.8501017612247193,0.8506753263759651,0.8511067779467004,0.853400727444987
790,0.8493093678965038,0.853396173750713,0.8490436150870602,0.8446048345130445,0.8443407370861102,0.8453521573730932,0.8461361855305849,0.8432858158860905
800,0.8427289193834265,0.8466702272915647,0.8422895968636369,0.8395599828517274,0.8351428328256257,0.8351097256635314,0.8406898473767793,0.8360205028214539
810,0.8302432746085723,0.8369743296644035,0.8312970650540575,0.829903865649765,0.8271310483562426,0.8266088393950751,0.8305393878257933,0.8268836351168604
820,0.8241867380124052,0.8252741372977808,0.823531549827382,0.8221445937178046,0.8227062241902849,0.8242056662384897,0.8257380266655372,0.8239553796589701
830,0.8124764849354017,0.8196768071742211,0.8145716464317709,0.8145412191378981,0.8145317555907985,0.8156233328811023,0.818667680452071,0.8147749473781885
840,0.8053628978355869,0.8122616373557626,0.8113265379945028,0.8125959694584427,0.811198295911183,0.8105789410183858,0.8104362921253856,0.807155541425849
850,0.8081228845970814,0.8124748825973905,0.8119429070555833,0.8142495880233059,0.8139336527395804,0.8172290731466452,0.8132537800354429,0.8053903414561404
860,0.8021723500882313,0.8108613107687904,0.810222046473157,0.813089737389331,0.8102237225824968,0.8128208018277325,0.809183658180906,0.7909941993800748
870,0.8009090065941616,0.809237964881089,0.8081816630264531,0.8103453860090423,0.8079123068955185,0.8031166325622952,0.7960341180324035,0.7687439515200488
880,0.8009090065941616,0.809237964881089,0.8081816630264531,0.8103453860090423,0.8079123068955185,0.8128086133111875,0.7819988851159084,0.3894540632890878
890,0.8113345833841944,0.8218373739160179,0.8155260008108646,0.8143528567377686,0.8079035814268661,0.7962094942722882,0.7666091141466994,0.0902979594350186
