WAVES/D,MP905n5_400C_1st_EQE,MP905n5_350C_1st_EQE,MP905n5_350C_EQE,MP905n5_300C_2nd_EQE,MP905n5_300C_1st_EQE,MP905n5_300C_EQE,MP905n5_200C_2nd_EQE,MP905n5_200C_1st_EQE,MP905n5_100C_2nd_EQE,MP905n5_100C_1st_EQE,MP905n5_25C_2nd_EQE,MP905n5_25C_1st_EQE
430,0.5680324129697278,0.5897288623522501,0.591447702202938,0.0070901246153416,0.6280717235344075,0.6123094120820121,0.0033606902437135,0.6596865348716475,0.0057811367182752,0.675421790122872,0.0095417768346502,0.6848221621477626
440,0.5836382597951235,0.6070526265325263,0.6107179566313541,0.0222503078164769,0.6307439432301525,0.635112493139562,0.0040709006042438,0.6752330109307513,0.0056601010955282,0.6907380948266592,0.0092565666582599,0.6834507611414449
450,0.6044107319624288,0.624705619065037,0.6290375362789398,0.0117592323749741,0.6473302139068505,0.6381521712276906,0.0034695308034179,0.6775389793542885,0.0058942368654365,0.6948548360858106,0.0095920557782923,0.7036012150635953
460,0.6303946353262722,0.6484867907706342,0.6577021403584945,0.0083964141359177,0.6689044995513023,0.6659863694704017,0.0042476687469478,0.7039079060277377,0.0058830629030897,0.7173283129222028,0.0099307610952393,0.7231616236611206
470,0.6457975507977072,0.66357415076271,0.6658201050239582,0.0002783700810889,0.6894121040639505,0.6811558398968598,0.003493574146052,0.7112278161493242,0.0060841428525809,0.7292539050537051,0.0102648901409528,0.7372320825788351
480,0.6561729376933724,0.672731462481163,0.6778479228698214,0.007825674503853,0.6929987131552191,0.6857337292446387,0.003411984724186,0.7232581716666068,0.00635504607385,0.7440118245646494,0.0105892821702474,0.7430136207484401
490,0.6667572711150033,0.6815860167871605,0.6834843455862875,0.0095180773914617,0.705762906606728,0.7015879970806063,0.0047961662788533,0.7330726623118863,0.0067393122751536,0.7503572757373954,0.0110611232959935,0.7518001312267596
500,0.6761623247457786,0.6947430004902437,0.6948848888672892,0.0108429243108261,0.7109064599542451,0.7040075241956802,0.0043325597378425,0.7401494197946139,0.0075564944860167,0.7562739609263304,0.0119051267188324,0.7540610062332367
510,0.6864973121611617,0.7009047327449445,0.6998852886755988,0.0067092050989025,0.7184578250108403,0.711455296657014,0.0051455585917474,0.7423137871425263,0.0083735651569739,0.7511853935263513,0.0132954769575824,0.7483256182744208
520,0.6941991151650461,0.7099793045890369,0.7081343839165619,0.0094071577402082,0.7221952432701306,0.7180195275917071,0.0063608337727128,0.7436364410768139,0.0100305310243959,0.7487522694063877,0.015662644359315,0.7496469748044193
530,0.7070770642402165,0.7199862392464135,0.7191279953283407,0.0105101337537608,0.7310452480264502,0.7231967242292522,0.0086738831396865,0.749723234666734,0.0129086189749188,0.7524912114394348,0.0186011429101126,0.7478434254033605
540,0.7134446687598608,0.7275300754163639,0.7235420489677018,0.014414985980397,0.7352240767182165,0.7292411924911401,0.0112495281009931,0.7490636007565835,0.0159991213432424,0.7524141739131356,0.0219076505391541,0.7447058043264737
550,0.7274031855435931,0.7366932741519713,0.7207919435169013,0.0129546710132573,0.7318147647031976,0.7161931883821546,0.0133832899439083,0.7296966346603768,0.0183951751466146,0.7416165656850467,0.0254096431057242,0.7266535116352479
560,0.7277604049912151,0.7346026996934834,0.7319498313699528,0.0181358407980657,0.7424151809644601,0.7392984024491688,0.0169453128440857,0.7549758463971058,0.0220155615781455,0.7517534899071756,0.029048102324611,0.7458677874403036
570,0.7281485201864663,0.7368436423436826,0.738661941804692,0.0242879392800961,0.7446817630360979,0.737263972665159,0.0206794879730315,0.7511645743911478,0.0273226812616885,0.7530010762462354,0.0346883056729522,0.7455658076237105
580,0.7311476335512336,0.7352777929614127,0.7380968164202375,0.0234605111428994,0.7451958920851406,0.7373823713285074,0.0258003661046155,0.7527888366823176,0.0333465568644574,0.7515872478789736,0.0415327997850924,0.7384678645097541
590,0.7405300695078051,0.7490736838533406,0.7480626879079527,0.0304876436461304,0.75437599966669,0.7476432017414403,0.0316052807953329,0.7559003443996261,0.0404856323870325,0.751898010165073,0.0507153622570756,0.742745951016204
600,0.7297578495325606,0.7387361634622384,0.735307934588141,0.0359186216210133,0.7362351919455468,0.7310905780313525,0.0387177238691174,0.7404513977843776,0.0493893614320424,0.731283112031667,0.0615595648290159,0.720973969963564
610,0.7352464446509914,0.7393601361902198,0.7441578531458943,0.0420505976672208,0.7450125926950334,0.737476520646403,0.0476128134394924,0.7448504426733332,0.0621807173255366,0.732872226230256,0.0793550377930533,0.7158055250752158
620,0.7400751368142761,0.7391927177581152,0.7475178671939412,0.0485190253264506,0.7450966482521179,0.7373812257844244,0.0584220700951187,0.7417654044400754,0.0802583244845329,0.7266414536882685,0.1083073262469377,0.6911486544245096
630,0.739523734654174,0.7386685990943901,0.7400882465752586,0.061830495684887,0.7452691717177967,0.7354891137271194,0.0750738395878448,0.7297005990836205,0.107656764101836,0.697765336549998,0.1584352387242064,0.6488786808112713
640,0.7337967611897643,0.7368312048021481,0.7343957704123252,0.0730243336095294,0.7315807135321559,0.7279205417093789,0.0995574957132754,0.7128389479692216,0.1574982080653725,0.6519371225862198,0.2186232541640487,0.5868627042864635
650,0.7267664165787514,0.7250317460655951,0.7214027402321143,0.094498708635531,0.7136240990574892,0.7107792889064892,0.1345413745531137,0.6766223160250516,0.2159399493109338,0.585004824466289,0.2786337240308687,0.5146233338476971
660,0.7164022239830756,0.7077081891588389,0.7008952395243687,0.1235966139704692,0.6928147322382336,0.6808066109188354,0.187864683797323,0.6235855422741707,0.2812816646041265,0.519431762265667,0.5233010368547745,0.2582848174587922
670,0.6965547782562639,0.6814688625516947,0.6763260160124208,0.1599780080709222,0.6499704310210302,0.6474018652748964,0.2493691755297212,0.5622026479635682,0.4572930559076885,0.3397211914174072,0.7603452562149383,0.0487664133155192
680,0.6696578966690632,0.6464121252870598,0.6447545457047765,0.2133841273834366,0.6028717825236813,0.5956750681041726,0.3284361820352248,0.4833400923615336,0.7287822222372451,0.0746318809301255,0.7879080032263598,0.0100840732405993
690,0.6369943164025388,0.593984372967467,0.5931312485124304,0.2822635465753453,0.5416141516324056,0.5367648513147336,0.5519843319096014,0.2555415574458076,0.7818807179203318,0.0138168226238734,0.7870119624159208,0.0032808100700307
700,0.5822162214684427,0.528142043300071,0.5276045738120407,0.3744403545078737,0.4398560983962362,0.4392631395210896,0.7380751365457028,0.0626681806377575,0.7916024996943738,0.0037685989483673,0.7928416267737497,0.0011885983729833
710,0.5161409806139198,0.4256558161524531,0.4209653723804656,0.5733207267978347,0.2246722300579088,0.2245193296536955,0.7845888525343301,0.0119338259841301,0.7997451899478903,0.0013784656371421,0.8044106695145185,0.0005411660443384
720,0.4078016163672649,0.2216265250176985,0.2267566483873682,0.7255409389297014,0.0614340668360579,0.0656228434054877,0.7982052984476906,0.0033596383559956,0.809154705314268,0.0006023275652097,0.8102626084958318,0.0002622118618002
730,0.2310095199516809,0.0699606034049818,0.0702356502475547,0.7742391075379673,0.0139731119142922,0.0203487138057676,0.8023770274188994,0.0012834150482237,0.8067231311857876,0.0003908425574572,0.805215679487124,0.0001921913774414
740,0.077558801734581,0.0182779820748082,0.0181266026990376,0.7835681406820565,0.0045722259325965,0.0105899937955176,0.8058122469494905,0.0006913608765986,0.8113013485653332,0.0001920274119749,0.8082681512805058,0.000188585207266
750,0.0242549806922022,0.0074314537566904,0.0071937038495189,0.7951339012412838,0.0005495297891755,0.0087633355674427,0.815262414699448,0.0003767893604699,0.821034565754043,0.0001907237408259,0.8200009270647233,0.0001248907358921
760,0.0094556172569282,0.0043525894434128,0.0040389068141356,0.8194446628156982,0.0010954943466648,0.0080706792817385,0.8299769694967613,0.0001875254419934,0.8293159396309857,0.0001901369226771,0.8272947641691287,6.225214886162153e-05
770,0.0053367875630626,0.0033037383285513,0.0032418713562927,0.826058512548381,7.771780494226322e-05,0.008295067999126,0.8389007638552434,0.0002483472139195,0.8359097052477042,6.299095431428262e-05,0.8303411856257235,6.1975853495814e-05
780,0.0040923293594423,0.0031162605770862,0.0026762705342823,0.8242521656114861,0.0004762221954161,0.0081953514664591,0.8318179076579829,0.0002528093439751,0.8252282726629602,0.0001281553006635,0.8193509882730091,0.0001261023893735
790,0.0036433781381217,0.0030207399461577,0.003246770369214,0.8165125286391536,8.146305618851633e-05,0.0081679559897343,0.824675984770531,0.0002608114928459,0.8166094043084839,0.0001319277334631,0.8109601550592376,0.0
800,0.0035221067040248,0.0028273946886194,0.0036450086785181,0.806352349960688,0.0008336506940204,0.0072762005735407,0.8145751288952082,0.000132656480895,0.8103944592076634,0.0001346733695643,0.805344865038062,0.0
810,0.0034052735084402,0.0029102012264015,0.0024187598996228,0.8061864401487246,0.0008380873116767,0.0071653373929801,0.812791566241966,0.000132962731032,0.8148356407677861,0.0001352115021186,0.8129718227858167,6.661100653590489e-05
820,0.0034569562595736,0.0028266770544006,0.0024879127282118,0.8095869529405403,0.0005015774424079,0.0080278346798678,0.8203000968977558,0.000266260386411,0.8213741632743463,6.744016417151956e-05,0.8185485420555032,0.0
830,0.0034542045038346,0.0027785621148413,0.002931990560401,0.817175269491754,0.0001637674996212,0.0079168345326465,0.831498377280258,0.0001960432388119,0.8329032645458564,0.0001323432028743,0.8207563825488111,0.0
840,0.0034181007593775,0.002942924103895,0.0014984966704726,0.8304067994913211,0.0,0.0072149641740783,0.8396802759556993,0.0001268014555167,0.8322143411218167,0.0001286823099265,0.8176682164804454,0.0
850,0.0035464959831149,0.0030283626048462,0.0022928176071441,0.836998700924527,0.0,0.0073360502793665,0.8396638574940448,0.0002455603635396,0.8261599457503037,0.0001868057131107,0.801256346882258,0.0
860,0.0035698535883166,0.0029601562907335,0.0028281290096927,0.8297411257754655,7.283674788022583e-05,0.0083242787648606,0.8244605725934844,0.0001160336064406,0.802333009034486,0.0001177328781158,0.7685975876595321,0.0
870,0.003526707548525,0.0027989772198777,0.0023840944955541,0.8082898038444448,0.0004790048953321,0.0081745385865044,0.8017350477705434,0.0001636894837984,0.7742060811394645,0.0,0.7338062555350845,0.0001089940763953
880,0.003526707548525,6.283473103609775e-05,0.0120297245092945,0.795,0.0004790048953321,0.0081745385865044,0.784,0.0130850952440277,0.7373246280985246,0.0150494614815877,0.3329608230381055,0.0066932427917204
890,0.0033392142420295,0.0027086623245874,0.0021597305582341,0.7785068997574335,0.0005997336743313,0.0072187501853706,0.7667141230175236,0.0002384091472068,0.717358008020749,0.0,0.0951286286831584,0.0
900,0.0032890371097934,0.0027099114397437,0.0017920614152914,0.7680864087912346,0.0004844437977371,0.0067112362679625,0.7567466362590528,0.000220241423211,0.4877530225487212,0.0001118462540443,0.0247233586075107,0.0
910,0.0033007742791219,0.0027242943237796,0.0026239168178019,0.7712733799541829,0.0002572030248777,0.0077402915592663,0.7429490595936552,0.000205392288094,0.1512395331740885,0.0,0.0100135375050065,0.0
920,0.003299918011482,0.0027017163916721,0.0020502734151904,0.7650966904086902,0.000302625263689,0.0072942721085772,0.7240535024535915,9.670757852028466e-05,0.0416403876334552,4.896264874621565e-05,0.0046784696765559,0.0
930,0.0033344747433468,0.0026855359551157,0.0027300740022099,0.7638487795230267,0.0001144641585515,0.0070652080676601,0.5761023175196287,9.133584290686996e-05,0.0137525848388943,0.0,0.0025038001529766,4.551036378057075e-05
940,0.0033017569443076,0.0026784434863868,0.0018201457341893,0.7578573926999206,0.0005538057309349,0.0069790515259001,0.2350710211476612,0.0,0.0064047597627074,0.0001340824902517,0.0013214888339688,4.400414418305865e-05
950,0.00330984466698,0.0025939379469101,0.001989938632463,0.7302223340057233,0.0003150682506509,0.0062857013316246,0.0708775282939103,0.0,0.002728409029483,0.0,0.0007550891024983,8.366094441288457e-05
960,0.0032946167282933,0.0025617355354962,0.0019494175242226,0.6464024430667268,0.0005855714751558,0.0063089344455818,0.021511306858544,7.798912455905174e-05,0.0014225269835946,0.0,0.0003113359292001,7.771640440550001e-05
970,0.0031620053215739,0.0024693331925951,0.0021079866474792,0.3830765552282871,0.000275637128409,0.0036540888602815,0.0081875395280507,0.0,0.0008176710208136,0.0,0.0002188801925872,0.0
980,0.0030961769307033,0.0021595006626803,0.0013979625980366,0.1534463228047317,0.0006146457274132,0.0014002382761601,0.0037086028962167,0.0,0.0004256744374899,0.0,6.99076273325154e-05,0.0
990,0.0027991098132706,0.0015034790412439,0.0009314741120792,0.0511645108051175,8.5015826671842e-05,0.0009311118019087,0.0016926036696955,6.781845255812283e-05,0.000137611794796,0.0,6.775256316967685e-05,6.764284778568039e-05
1000,0.002238539874922,0.0005780990426785,0.0007486968191765,0.0148363917868697,0.0005010484175727,0.0,0.0007311888376286,0.0,0.0001352829565955,0.0,0.0,0.0
1010,0.0013268821862813,0.0001902824272326,0.0006578672400225,0.0058475217163863,0.0003297631650006,0.0001642759012736,0.0003938761090335,0.0,0.0,0.0,0.0001315251107069,6.564211565294322e-05
1020,0.0005655806495588,6.30534782140052e-05,0.0002451237496921,0.0033572834279183,0.0,0.000408613214541,0.0002613248921345,6.550017191843253e-05,0.0,0.0,0.0,0.0
1030,0.0001871538817667,0.0,0.0002436893441133,0.0004881853528273,8.159586177876976e-05,0.0002433015099329,0.0002598598029091,6.502622238860354e-05,0.0001319931272472,6.59690079261986e-05,0.0,0.0
1040,6.238227185040281e-05,0.0,0.0004869484409251,0.0006501340289025,0.0001630086634683,0.0,6.491899046752336e-05,6.50515313296565e-05,6.598617930467763e-05,0.0,0.0,0.0
1050,0.0,0.0,0.0,8.106877561609806e-05,0.0002440598621262,0.0007288671140268,0.0,0.0,0.0,6.572180305453096e-05,6.482180081029901e-05,6.475503678324721e-05
1060,0.0,6.298024676229351e-05,8.166651372383197e-05,0.000899551488785,0.0003281502945482,0.0001632408774067,0.0,0.0,6.647944477510562e-05,6.635730818031383e-05,0.0,6.527067893011919e-05
1070,0.0,0.0,0.0004075839527903,0.0005708402126188,0.0003269598873958,0.0,0.0002605495008038,0.0,6.62240063404642e-05,6.622023646398874e-05,6.515543099818476e-05,0.0
1080,0.0,0.0,0.0004072777378098,0.000652754169508,0.0001635393867197,8.146454370173789e-05,6.510032269213977e-05,6.52397710101763e-05,6.625489098781358e-05,6.611107410609903e-05,0.0,6.511454006935932e-05
1090,6.316336160996328e-05,6.340702611408453e-05,8.231253959514585e-05,0.0004939828803664,0.0002475536951856,0.0003288596984644,0.0002629174176689,6.58501697728193e-05,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0004132548466294,0.0012396312275912,0.0002488254052611,0.0002478735656246,0.0,0.0,0.0,6.718474330817396e-05,0.0,0.0
