,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16
-15,-1.9279,-1.9384,-1.9405,-1.9505,-1.9636,-1.9629,-1.9735,-1.9773999,-1.9773999,-1.9862,-2.0000999,-1.9982001,-2.0215001,-2.0132999,-2.0225999,-2.02,-2.0278001,-2.0369999,-2.0376,-2.0406001,-2.0517001,-2.0548,-2.052,-2.0637,-2.0675001,-2.0704,-2.0799999,-2.0896001,-2.0864,-2.1091001,-2.0980999,-2.1039,-2.1069,-2.1164,-2.1287,-2.1255,-2.1271,-2.1307001,-2.1408,-2.1442001,-2.1440001,-2.1673,-2.1533999,-2.1584001,,,,,
-14.5,-1.778,-1.7765,-1.8039,-1.8042001,-1.8207,-1.822,-1.8378,-1.8303,-1.8655,-1.8492,-1.8477,-1.8783,-1.8868999,-1.8852,-1.8903,-1.8990999,-1.9016,-1.9048001,-1.9109,-1.9144,-1.9261,-1.9373,-1.936,-1.9559,-1.9502,-1.9525,-1.964,-1.9622,-1.9737999,-1.9768,-1.9835,-1.9905,-1.9985,-2.0042,-2.0079,-2.0183001,-2.0295,-2.0309,-2.0332,-2.0385001,-2.0386,-2.0395,-2.0439,-2.0504999,,,,,
-14,-1.6265,-1.6296,-1.632,-1.6439,-1.6605999,-1.673,-1.6718,-1.6909,-1.6842,-1.7093,-1.7208,-1.7132,-1.7304,-1.7478,-1.7506,-1.7557,-1.7637,-1.7723,-1.7683001,-1.7843,-1.7814,-1.7941999,-1.7992001,-1.8142999,-1.8092,-1.8225,-1.8338,-1.8352,-1.8335,-1.8399,-1.853,-1.8681999,-1.8796999,-1.8911999,-1.8964,-1.9043,-1.9003,-1.906,-1.9116,-1.9138,-1.9155,-1.934,-1.9253,-1.9417,,,,,
-13.5,-1.4082,-1.4175,-1.4189,-1.4428999,-1.4528,-1.473,-1.4777,-1.5172,-1.4969,-1.5222,-1.5434,-1.5434,-1.544,-1.5377001,-1.5634,-1.577,-1.5905,-1.5979,-1.6054,-1.5975,-1.6117001,-1.6437,-1.638,-1.6524,-1.6551,-1.6729,-1.6725,-1.7000999,-1.7086999,-1.7056,-1.7192,-1.726,-1.7102,-1.7363,-1.756,-1.7636,-1.7592,-1.7646,-1.7693,-1.7812001,-1.7891001,-1.7927999,-1.8022,-1.8066,,,,,
-13,-1.12436,-1.10594,-1.12664,-1.17014,-1.17963,-1.14825,-1.25407,-1.23913,-1.2589099,-1.2772,-1.29166,-1.30111,-1.33127,-1.32261,-1.3822,-1.3546,-1.3890001,-1.3674001,-1.4019001,-1.4062001,-1.4366,-1.4256999,-1.4403,-1.4612,-1.4762,-1.4953001,-1.4951,-1.5082,-1.5131,-1.5387,-1.531,-1.5842,-1.5664999,-1.5844001,-1.5704,-1.5948,-1.6046,-1.5972,-1.6111,-1.6345,-1.6371,-1.6519001,-1.6469001,-1.655,,,,,
-12.5,0.26249,-0.30131999,-0.23608001,-0.57134998,-0.59088999,-0.62427002,-0.70143998,-0.69896001,-0.75850999,-0.84746999,-0.89494002,-0.90149999,-1.02642,-0.93585002,-0.98078001,-1.06692,-1.08112,-1.05451,-1.1377,-1.1035399,-1.1636699,-1.1633199,-1.1978,-1.1888601,-1.1828901,-1.21724,-1.2628,-1.27544,-1.2970901,-1.32279,-1.3625,-1.3245,-1.36896,-1.3807,-1.3587,-1.4069,-1.4217,-1.4128,-1.4234,-1.4311,-1.4266,-1.4829,-1.4595,-1.4755,,,,,
-12,0.77954,0.77911001,0.77604997,0.75318998,0.75783002,0.75611001,0.75493997,0.72754002,0.72069001,0.69898999,0.69567001,0.67935002,0.61164999,0.60743999,0.35992,0.31779999,0.27257001,0.19293,-0.21319,-0.50700998,-0.51437998,-0.61513001,-0.63207,-0.71100003,-0.81436998,-0.84478998,-0.84426999,-0.91535002,-0.92716998,-0.95769,-1.0023299,-1.00783,-1.03771,-1.0418,-1.06372,-1.11511,-1.10357,-1.1312799,-1.1685899,-1.18797,-1.19636,-1.22905,-1.2201999,-1.23834,,,,,
-11.5,0.83182001,0.83361,0.83104998,0.83050001,0.82669997,0.82846999,0.83074999,0.82933998,0.82624,0.81887001,0.81892002,0.81914997,0.81818002,0.81200999,0.81281,0.80255002,0.80646998,0.80340999,0.79834998,0.78825003,0.79021001,0.78665,0.76621002,0.77485001,0.74971002,0.75136,0.74448001,0.71934998,0.66470999,0.62190002,0.58769,0.44699001,0.38152,-0.31555,-0.24811,-0.55554003,-0.59265,-0.69735998,-0.70530999,-0.68458998,-0.80773997,-0.83552998,-0.80678999,-0.89532,,,,,
-11,0.86290997,0.86501998,0.86164999,0.86303002,0.86422998,0.86167002,0.8646,0.86412001,0.86010998,0.86212999,0.86400998,0.86329001,0.86215001,0.86249,0.86185002,0.85677999,0.85970002,0.86224997,0.85917002,0.85854,0.86159003,0.85811001,0.85652,0.85503,0.85867,0.85241002,0.85434997,0.84539998,0.84777999,0.84584999,0.84081,0.84327,0.82384002,0.82148999,0.82036,0.81147999,0.82625002,0.80365998,0.80359,0.79819,0.78922999,0.76038003,0.70498002,0.74024999,,,,,
-10.5,0.88344002,0.88467997,0.88410002,0.88444,0.88398999,0.88520002,0.88723999,0.88733,0.88849998,0.88801003,0.88834,0.88893998,0.88757998,0.88893998,0.89029002,0.89159,0.89076,0.89067,0.89231998,0.89319998,0.89240003,0.89269,0.89140999,0.89137,0.89363003,0.89248002,0.89407003,0.89231998,0.89086998,0.89301997,0.89072001,0.89247,0.89011002,0.89153999,0.89230001,0.88931,0.88933003,0.88468999,0.88286,0.88227999,0.88559997,0.88375998,0.88062,0.87764001,,,,,
-10,0.8994,0.89907998,0.90034997,0.90153998,0.90182,0.90122998,0.90382999,0.90417999,0.90425003,0.90508997,0.90651,0.90723002,0.90976,0.90967,0.91156,0.91110998,0.91113001,0.91219002,0.91251999,0.91457999,0.91403002,0.91494,0.9152,0.91684002,0.91749001,0.91635001,0.91856998,0.91869003,0.91959,0.92369998,0.91861999,0.92119002,0.91734999,0.92101002,0.92394,0.92185003,0.92129999,0.92097998,0.92254001,0.92250001,0.92352003,0.92076999,0.921,0.91877002,,,,,
-9.5,0.91152,0.91194999,0.91293001,0.91599,0.91547,0.91684997,0.91742998,0.91908997,0.92005998,0.92080998,0.92146999,0.92161,0.92319,0.92505997,0.92637998,0.9271,0.92795998,0.92742997,0.92962003,0.93159997,0.93300003,0.93171,0.93595999,0.93415999,0.93545997,0.93637002,0.93709999,0.93708998,0.93879998,0.94080001,0.94080001,0.94150001,0.94269001,0.94340003,0.94450003,0.94453001,0.94637001,0.94515002,0.94664001,0.94612998,0.94602001,0.94746,0.95165998,0.94673002,,,,,
