,-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17
-19,-1.4784,-1.4766999,-1.4752001,-1.4737,-1.4723001,-1.4707,-1.4693,-1.4677,-1.4661,-1.4646,-1.4630001,-1.4612,-1.4595,-1.4579,-1.4564,-1.4546,-1.4529001,-1.451,-1.4493001,-1.4476,-1.4457,-1.4436001,-1.4417,-1.4396,-1.4376,-1.4356,-1.4337,-1.4313,-1.4292001,-1.4273,-1.4245,-1.4222,-1.4198,-1.4173,-1.4143,-1.4115,-1.4086,-1.4053,-1.4016,-1.3983999,-1.395,-1.3911999,-1.3864,-1.3816,-1.3764,-1.3698,-1.3618,-1.3541,-1.34189,-1.32441,-1.28637,,,,
-18.5,-1.478,-1.4762,-1.4747,-1.4732,-1.4718,-1.4703,-1.4687001,-1.4672,-1.4656,-1.4641,-1.4622999,-1.4607,-1.4593,-1.4574,-1.4558001,-1.454,-1.4523,-1.4505,-1.4488,-1.4469,-1.4452,-1.4431,-1.4411,-1.4392999,-1.4371001,-1.4351,-1.4331,-1.4309,-1.4288,-1.4265,-1.4241,-1.4218,-1.4195,-1.4166,-1.4139,-1.4112,-1.4082,-1.4051,-1.4019001,-1.3986,-1.3943,-1.3909,-1.3863,-1.3812,-1.3765,-1.3702,-1.3628,-1.3543,-1.34306,-1.32573,-1.28484,,,,
-18,-1.4773,-1.4756,-1.4741,-1.4727,-1.4712,-1.4697,-1.4682,-1.4667,-1.4651,-1.4634,-1.4618,-1.4603,-1.4586,-1.457,-1.4553,-1.4536,-1.4519,-1.45,-1.4482,-1.4464999,-1.4445,-1.4425,-1.4406,-1.4388,-1.4367,-1.4347,-1.4327,-1.4304,-1.4281,-1.4259,-1.4236,-1.4211,-1.4187,-1.4161,-1.4134001,-1.4105,-1.4076999,-1.4044,-1.401,-1.3975,-1.3942,-1.39,-1.3857,-1.3805,-1.3762,-1.369,-1.3613,-1.3543,-1.34154,-1.32935,-1.283,,,,
-17.5,-1.4766999,-1.4751,-1.4736,-1.4722,-1.4707,-1.4691,-1.4676,-1.466,-1.4645,-1.4630001,-1.4612,-1.4596,-1.4581,-1.4563,-1.4548,-1.4529999,-1.4512,-1.4493999,-1.4476,-1.4459,-1.444,-1.4421,-1.4402,-1.4381,-1.4361,-1.4339,-1.4321001,-1.4299001,-1.4275,-1.4255,-1.4232,-1.4206001,-1.4181,-1.4155999,-1.4129,-1.4102,-1.4071,-1.4039,-1.4005001,-1.3972,-1.3934,-1.3895,-1.3854001,-1.3802,-1.3747,-1.3695,-1.3607,-1.3522,-1.34059,-1.3232501,-1.2727799,,,,
-17,-1.4761,-1.4744,-1.4730999,-1.4716001,-1.4701,-1.4686,-1.4671,-1.4655,-1.4639,-1.4622999,-1.4607,-1.4591,-1.4575,-1.4559,-1.4541,-1.4524,-1.4506,-1.4489,-1.4471,-1.4453,-1.4435,-1.4414001,-1.4395,-1.4375,-1.4354,-1.4337,-1.4315,-1.4294,-1.4270999,-1.4246,-1.4224,-1.4198999,-1.4175,-1.4148999,-1.4124,-1.4095,-1.4064,-1.4031,-1.3997999,-1.3967,-1.3926001,-1.3887,-1.3834,-1.3795,-1.374,-1.3683,-1.3605,-1.3515,-1.34008,-1.32336,-1.27547,,,,
-16.5,-1.4755,-1.4739,-1.4725,-1.471,-1.4694999,-1.4680001,-1.4664,-1.465,-1.4633,-1.4617,-1.4602,-1.4585,-1.4568,-1.4552,-1.4535,-1.4519,-1.4500999,-1.4483,-1.4464999,-1.4447,-1.443,-1.4408,-1.4391,-1.437,-1.4349999,-1.433,-1.4308,-1.4287,-1.4263999,-1.4241,-1.4218,-1.4195,-1.4169,-1.4144,-1.4116,-1.4084001,-1.4059,-1.4029,-1.3995,-1.3958,-1.3924,-1.3882999,-1.3839999,-1.3792,-1.3741,-1.3669,-1.3598,-1.3514,-1.34103,-1.3172801,-1.27187,,,,
-16,-1.4749,-1.4734,-1.4719,-1.4705,-1.4689,-1.4674,-1.466,-1.4643,-1.4628,-1.4612,-1.4596,-1.4579999,-1.4563,-1.4546,-1.4529999,-1.4511,-1.4495,-1.4476,-1.4459,-1.4441,-1.4423,-1.4403,-1.4385,-1.4364001,-1.4344,-1.4324,-1.4302,-1.428,-1.4258,-1.4234999,-1.4213001,-1.4186,-1.4163001,-1.4138,-1.411,-1.4082,-1.4052,-1.4018,-1.3987,-1.3951,-1.3914,-1.3875,-1.3832,-1.3783,-1.3729,-1.3671,-1.3595001,-1.3509001,-1.33794,-1.32046,-1.28302,,,,
-15.5,-1.4744,-1.4728,-1.4713,-1.4698,-1.4683,-1.467,-1.4654,-1.4638,-1.4622,-1.4605,-1.4591,-1.4572999,-1.4557,-1.454,-1.4523,-1.4506,-1.4489,-1.447,-1.4453,-1.4434,-1.4417,-1.4396,-1.4378,-1.4358,-1.4338,-1.4316,-1.4296,-1.4273,-1.4251,-1.4227999,-1.4206001,-1.4182,-1.4158,-1.4131,-1.4104,-1.4075,-1.4047,-1.4016,-1.3985,-1.395,-1.3907,-1.3872,-1.3825001,-1.3776,-1.3721,-1.3661,-1.3586,-1.3504,-1.3380899,-1.32147,-1.26621,,,,
-15,-1.4737999,-1.4723001,-1.4707,-1.4694,-1.4679,-1.4663,-1.4649,-1.4632,-1.4615999,-1.46,-1.4584,-1.4568,-1.4551001,-1.4534,-1.4519,-1.4500999,-1.4483,-1.4464999,-1.4447,-1.4428999,-1.4413,-1.4392,-1.4371001,-1.4351,-1.4331,-1.4312,-1.429,-1.4269,-1.4246,-1.4223,-1.4198,-1.4174,-1.4151,-1.4124,-1.4098001,-1.4068,-1.404,-1.4011,-1.3973,-1.3938,-1.3901,-1.3863,-1.382,-1.3762,-1.3716,-1.3660001,-1.3581001,-1.3502001,-1.33824,-1.31758,-1.28025,,,,
