,-1.6,-1.55,-1.5,-1.45,-1.4,-1.35,-1.3,-1.25,-1.2,-1.15,-1.1,-1.05,-1,-0.95,-0.9,-0.85,-0.8,-0.75,-0.7,-0.65,-0.6,-0.55,-0.5,-0.45,-0.4,-0.35,-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6
-1.2,-63.004002,-85.276001,-95.584,-99.152,,,,-99.940002,-99.912003,-99.952003,,-99.947998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.15,-14.3672,-38.063999,-53.952,-61.82,-64.323997,-64.760002,-64.795998,-64.792,-64.760002,-64.764,-64.816002,-64.832001,-64.867996,-64.884003,-64.828003,-64.860001,-64.884003,-64.856003,-64.963997,-64.956001,-64.968002,-64.984001,-64.987999,-64.980003,-64.944,-65.019997,-65.056,-65.059998,-65.047997,-65.075996,-65.071999,-65.103996,-65.099998,-65.043999,-65.080002,-65.103996,-65.108002,-65.155998,-65.160004,-65.139999,-65.092003,-65.132004,-65.192001,-65.251999,-65.208
-1.1,16.2924,-1.35148,-17.670799,-29.363199,-34.638802,-36.032001,-36.287998,-36.296001,-36.279999,-36.296001,-36.307999,-36.292,-36.383999,-36.380001,-36.352001,-36.380001,-36.391998,-36.360001,-36.419998,-36.419998,-36.456001,-36.448002,-36.472,-36.431999,-36.467999,-36.456001,-36.512001,-36.48,-36.476002,-36.52,-36.523998,-36.52,-36.523998,-36.543999,-36.507999,-36.523998,-36.588001,-36.616001,-36.540001,-36.571999,-36.556,-36.576,-36.612,-36.627998,-36.608002
-1.05,27.461201,17.25,6.4987998,-4.0971999,-11.5032,-14.4308,-15.1172,-15.2352,-15.2636,-15.2872,-15.2872,-15.2748,-15.3096,-15.3268,-15.3084,-15.3212,-15.334,-15.3152,-15.336,-15.3288,-15.3664,-15.3756,-15.3788,-15.3716,-15.3456,-15.3748,-15.438,-15.3884,-15.38,-15.4096,-15.4068,-15.4072,-15.422,-15.4132,-15.4116,-15.3928,-15.4564,-15.4424,-15.4396,-15.4504,-15.4328,-15.4332,-15.4688,-15.476,-15.5036
-1,29.9576,22.4804,15.9708,9.8624001,4.0556002,0.235204,-0.99540001,-1.2724,-1.30872,-1.3230799,-1.3465199,-1.34488,-1.3654,-1.36816,-1.35684,-1.36128,-1.36712,-1.3598,-1.37164,-1.382,-1.39152,-1.3898799,-1.3978,-1.3993599,-1.39,-1.4038,-1.41828,-1.40876,-1.4116,-1.42452,-1.42676,-1.42888,-1.42844,-1.4184,-1.42892,-1.42904,-1.45716,-1.44716,-1.45656,-1.45752,-1.4344,-1.4571199,-1.46696,-1.48508,-1.46724
-0.95,30.431601,23.4424,18.183599,14.178,10.9692,8.4527998,7.0900002,6.7091999,6.6184001,6.6212001,6.6096001,6.5960002,6.5956001,6.6040001,6.592,6.5752001,6.6072001,6.5999999,6.5971999,6.5967999,6.5711999,6.5696001,6.5688,6.5879998,6.5804,6.5748,6.5623999,6.5632,6.5672002,6.5455999,6.5675998,6.5432,6.5468001,6.5636001,6.5300002,6.5380001,6.5283999,6.5331998,6.5219998,6.52,6.5307999,6.5208001,6.5107999,6.5012002,6.5244002
-0.9,30.5916,23.6464,18.579201,14.994,12.6484,11.1652,10.38,10.0964,10.0384,10.0364,10.02,10.0192,10.0364,10.0272,10.0188,10.0436,10.03,10.0088,10.0292,10.0376,10.0248,10.05,10.008,9.9832001,9.9715996,9.9960003,10.0192,9.9975996,10.0308,10.024,10.0036,9.9751997,9.9947996,9.9988003,9.9876003,9.9432001,9.9891996,9.9743996,9.9720001,9.9843998,9.9712,9.9483995,9.9656,9.9807997,9.9815998
-0.85,30.5592,23.646,18.632,15.1996,12.9592,11.7512,11.1364,11.02,10.9496,10.9316,10.8908,10.9476,10.9204,10.976,10.9556,10.9396,10.9484,10.9644,10.9444,10.9256,10.9552,10.9264,10.98,10.9464,10.9652,10.9372,10.944,10.9396,10.952,10.9408,10.9544,10.944,10.928,10.8852,10.9064,10.9048,10.9376,10.9364,10.968,10.9924,10.9044,10.9252,10.9004,10.9244,10.9236
-0.8,30.621599,23.7876,18.701599,15.1976,13.0016,11.8996,11.334,11.1588,11.1252,11.156,11.1304,11.1176,11.1376,11.1492,11.1792,11.1156,11.0804,11.1232,11.1228,11.11,11.0864,11.1376,11.162,11.1156,11.1348,11.128,11.128,11.148,11.1416,11.0692,11.112,11.1092,11.0456,11.1256,11.1112,11.11,11.1184,11.0936,11.1392,11.1012,11.0864,11.1188,11.112,11.0744,11.1512
