,-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17
-19,-1.09304,-1.09216,-1.09159,-1.09096,-1.09035,-1.0898401,-1.08916,-1.0885201,-1.08794,-1.08727,-1.08665,-1.08595,-1.08533,-1.08468,-1.08409,-1.08345,-1.0828,-1.08217,-1.08158,-1.08093,-1.08029,-1.07944,-1.07898,-1.07836,-1.07769,-1.0770299,-1.07645,-1.07577,-1.0750999,-1.07444,-1.07373,-1.07314,-1.07245,-1.07178,-1.0711,-1.0704401,-1.06982,-1.0691,-1.06835,-1.0677,-1.0670201,-1.06634,-1.06567,-1.06499,-1.06429,-1.06362,-1.06286,-1.06222,-1.06162,-1.0609699,-1.06036,,,,
-18.5,-1.09194,-1.09121,-1.09059,-1.0900199,-1.08936,-1.08883,-1.08815,-1.0875601,-1.08692,-1.08626,-1.08559,-1.08498,-1.08433,-1.08369,-1.08307,-1.08245,-1.08178,-1.08114,-1.08059,-1.07989,-1.07935,-1.07848,-1.07797,-1.07731,-1.0766701,-1.0760601,-1.07546,-1.07477,-1.0741,-1.0734,-1.07276,-1.07209,-1.07142,-1.07074,-1.07007,-1.06941,-1.06875,-1.06803,-1.06734,-1.06666,-1.06595,-1.06538,-1.06464,-1.06392,-1.06326,-1.0626,-1.06183,-1.06117,-1.06057,-1.0599,-1.05927,,,,
-18,-1.09085,-1.09015,-1.08952,-1.08894,-1.08833,-1.08775,-1.08711,-1.08643,-1.08585,-1.08514,-1.08451,-1.08394,-1.08325,-1.08262,-1.0820301,-1.08138,-1.0807199,-1.08006,-1.0795,-1.07888,-1.0782501,-1.0774,-1.07687,-1.07625,-1.07557,-1.07489,-1.07435,-1.07362,-1.07291,-1.07231,-1.07162,-1.0709701,-1.07029,-1.06963,-1.06893,-1.06826,-1.06759,-1.0669301,-1.0661401,-1.06552,-1.0648201,-1.06411,-1.06343,-1.06274,-1.06207,-1.06139,-1.0606101,-1.05998,-1.05935,-1.05873,-1.05805,,,,
-17.5,-1.08973,-1.08908,-1.08841,-1.0878299,-1.08722,-1.08665,-1.08602,-1.08533,-1.08476,-1.08411,-1.0834,-1.08284,-1.08218,-1.08148,-1.08086,-1.08023,-1.07961,-1.07892,-1.0783499,-1.07771,-1.0771101,-1.07631,-1.07578,-1.07508,-1.07444,-1.07375,-1.07319,-1.07249,-1.0718,-1.07116,-1.07049,-1.06977,-1.06912,-1.06844,-1.06777,-1.06709,-1.0664099,-1.0657099,-1.06497,-1.06433,-1.06363,-1.06292,-1.06227,-1.06151,-1.06083,-1.06013,-1.0593801,-1.05872,-1.05809,-1.05741,-1.05676,,,,
-17,-1.0886199,-1.08799,-1.0872999,-1.08676,-1.08613,-1.08557,-1.08495,-1.08425,-1.08363,-1.0829999,-1.08235,-1.0816801,-1.08104,-1.08038,-1.07976,-1.07912,-1.07842,-1.07777,-1.07723,-1.07652,-1.0759701,-1.07516,-1.07463,-1.07393,-1.07322,-1.07265,-1.0720299,-1.07133,-1.07063,-1.06996,-1.06927,-1.06861,-1.06793,-1.06722,-1.06655,-1.0658799,-1.06516,-1.0644799,-1.0637701,-1.06309,-1.06236,-1.0616699,-1.06098,-1.06028,-1.05951,-1.0588599,-1.05813,-1.05742,-1.05678,-1.05612,-1.05546,,,,
-16.5,-1.0875,-1.0869,-1.0862499,-1.08562,-1.08505,-1.08445,-1.08374,-1.08314,-1.08245,-1.08182,-1.08114,-1.08053,-1.0799,-1.07923,-1.07862,-1.07794,-1.07728,-1.07664,-1.07601,-1.07533,-1.07477,-1.07399,-1.07342,-1.0727299,-1.07213,-1.07144,-1.07081,-1.07012,-1.06941,-1.06873,-1.06803,-1.06739,-1.06669,-1.0659699,-1.06531,-1.06459,-1.06392,-1.0632499,-1.0624599,-1.06183,-1.06112,-1.06041,-1.05975,-1.05901,-1.05827,-1.05755,-1.05679,-1.05612,-1.0555,-1.0547301,-1.0541101,,,,
-16,-1.0864,-1.08575,-1.0851001,-1.08453,-1.0838799,-1.08324,-1.0826499,-1.08199,-1.0813299,-1.0807199,-1.0800101,-1.07939,-1.0786999,-1.07804,-1.07745,-1.07678,-1.07607,-1.07546,-1.07482,-1.07417,-1.0736099,-1.07283,-1.0721999,-1.07152,-1.0709,-1.07022,-1.06959,-1.0688601,-1.06817,-1.06753,-1.0668,-1.06612,-1.06546,-1.0647399,-1.0640399,-1.06336,-1.06261,-1.06192,-1.06122,-1.06055,-1.0598,-1.05915,-1.05843,-1.0577,-1.0569201,-1.05618,-1.0555201,-1.05476,-1.0541,-1.0534101,-1.05277,,,,
-15.5,-1.08523,-1.08461,-1.084,-1.08337,-1.08276,-1.08218,-1.0815099,-1.08084,-1.0802,-1.07952,-1.07885,-1.07822,-1.07754,-1.07688,-1.07622,-1.0756,-1.07493,-1.07429,-1.07365,-1.07289,-1.07234,-1.0715899,-1.07096,-1.07033,-1.0696501,-1.06896,-1.0683399,-1.06762,-1.06696,-1.0662301,-1.06555,-1.06485,-1.06422,-1.06345,-1.06277,-1.06208,-1.0614001,-1.06068,-1.05992,-1.05922,-1.0585001,-1.0578099,-1.05706,-1.05632,-1.0556099,-1.05487,-1.0541199,-1.05337,-1.05275,-1.05205,-1.05136,,,,
-15,-1.08404,-1.08348,-1.08283,-1.08219,-1.08164,-1.08101,-1.08043,-1.07963,-1.0790401,-1.0783499,-1.07768,-1.07705,-1.07636,-1.0756299,-1.07507,-1.07442,-1.07372,-1.07309,-1.0724601,-1.07179,-1.07116,-1.07041,-1.06977,-1.06905,-1.06839,-1.0678101,-1.06712,-1.06638,-1.06566,-1.06499,-1.06435,-1.06354,-1.0629801,-1.0621901,-1.0614901,-1.06078,-1.06005,-1.0593801,-1.0585901,-1.05784,-1.05721,-1.0564801,-1.05576,-1.05494,-1.05417,-1.05352,-1.05277,-1.05203,-1.05137,-1.0506099,-1.04998,,,,
